Date and time: 2022-09-22 12:54:50.827256
Program settings and initial information: 
path_to_file_folder_fixed = 120422/
paper_area = 6241mm2; paper_area_thresold = 5000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/10
contour_area_threshold = 1000 pixels 
template_filename = 120422/template/template.jpg
leaves parameters(0, 71, 0, 255, 120, 255)
roots parameters(51, 255, 0, 255, 134, 255)
seeds parameters(0, 31, 35, 255, 156, 255)
blur parameters(5, 3, 0, 130)

,1,2,3,4,5
0,178.5535653511039,234.96488457214159,227.40743867955266,182.72808662845804,153.68392005145805
1,223.72955240319476,258.66115998389114,227.51026248412086,131.54639615001406,169.4535313968159
2,,134.95483015419896,295.4344043482871,96.77119653247868,
3,111.66848685496686,226.53835097110954,177.22827866721084,151.07692824820373,135.77040197559072
4,196.7676218991523,319.0701396264974,195.39939640582367,147.28564489823916,174.02872095745224
5,199.98974534909854,106.67333487554578,124.77662675503471,195.15128527641806,178.6342503847906
6,127.98110385627238,117.72081856985585,233.33641094470644,129.33680099130518,267.82052986645516
7,136.21232220630662,266.9544981315916,325.9285817804878,153.18337351080802,200.7225644532909
8,262.01169699230627,209.44365852531328,151.85771682839905,110.03135157149978,
9,109.95377009936277,230.00197657529333,353.7183072296144,216.96550045985512,154.74974863411217
10,176.38263206725222,137.70686837137632,163.96038965213717,93.34994394687035,131.6489537721836
11,82.24039682028813,143.38945876519395,127.65895096237433,213.8998541876629,124.03235630838196
12,113.06195425973318,161.515053659864,,161.00163946743734,203.72826448152912
13,101.08465327507155,365.0989024187698,220.2428091063164,123.04032597348447,85.00739615626969
14,144.93625110874885,184.31650281582304,229.3422776804626,128.96154202755804,
15,215.1074191991429,224.27481428111838,150.81909469122863,,121.9785181452782
16,124.58828104538505,189.7219084298095,251.07176624190555,114.88728064062197,
17,109.66792681422773,99.35317379566426,312.2218799101573,,87.511422578043
18,223.41885867365576,,67.9216664279309,105.29681204654449,94.49015453882082
19,164.2717927099657,94.42271153247995,254.88525668299178,,187.95072084824665
20,126.8666062284239,228.23901628217885,198.06897412101847,,264.2131213682115
21,236.52144799894552,183.23189547533522,271.41351874618624,106.65069953565688,142.05274327296144
22,93.89513339762547,,58.04914009583847,,137.4621032928873
23,120.63592521185396,363.21105302319387,126.81276691353361,57.76266075246383,64.41825677670163
24,141.40546557864153,,149.12273413446664,115.89773566410307,201.13792081230076
25,226.67893791057335,110.66405819689574,82.89775530746219,158.7862197860319,190.19100666221496
26,107.00483381637446,139.4087145154789,152.38801694530196,58.90420658498702,161.7508827591921
27,164.49290439461583,75.62471059980943,172.21496496223065,117.88297545679048,190.7870495227874
28,171.88747055174488,195.75374681507705,188.81342351967953,104.33360644819358,166.4320511264846
29,106.41115338017012,158.31777185062475,151.38916450343265,183.78118145879444,44.19724746308509
30,104.45182892393568,215.1912151476682,227.0661730073172,160.42950147182364,123.83918914293706
31,141.7304615129928,,75.73159571311218,108.275277311892,317.6174164117347
32,107.94769665445249,221.06858706787048,,57.72445461266113,324.90013712464116
