Date and time: 2022-09-22 12:54:50.827256
Program settings and initial information: 
path_to_file_folder_fixed = 120422/
paper_area = 6241mm2; paper_area_thresold = 5000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/10
contour_area_threshold = 1000 pixels 
template_filename = 120422/template/template.jpg
leaves parameters(0, 71, 0, 255, 120, 255)
roots parameters(51, 255, 0, 255, 134, 255)
seeds parameters(0, 31, 35, 255, 156, 255)
blur parameters(5, 3, 0, 130)

,1,2,3,4,5
0,918.7223405194985,1346.0992425210839,1118.4863033145705,411.0918737028446,577.0109401956958
1,404.58472924119394,991.2084586723588,1047.7030247508283,706.9624420724449,910.2260637962952
2,,428.50925793954156,928.9215915371412,287.26614846677455,
3,476.1105842939072,873.6439759430158,836.9673716373901,427.0634695695883,531.9755093996798
4,487.91865732071466,1174.807685838958,606.4364684786163,494.1462481022971,480.7186820188556
5,,1425.4854495792697,843.1892011302838,815.2639076739054,814.0434782608696
6,696.7421545246342,367.9276108403366,1191.1488169364882,298.8685447442315,1513.8898912591771
7,361.5963712704812,1383.5647577280222,960.6990739478247,750.5796098267309,544.0116595725925
8,,821.7237582975616,688.8411702283661,703.1399687764731,
9,524.1980880005552,609.659343133317,,1219.486089558596,945.4042479214635
10,511.3709701907992,386.46767225940687,746.4377324412768,416.52757069329425,351.491972271111
11,368.44109349582124,705.2228338903234,526.0678040712222,588.7027790360828,307.8088805530786
12,676.3160398488319,696.4181972748955,,998.5047597973386,428.98082396201943
13,382.347334998959,899.648086962984,1130.7330012453301,390.77359416631606,495.7849645506177
14,,497.53549596677715,347.1098798682705,977.0762643257896,
15,651.9326730768017,858.279089279165,341.1583835408648,,643.0224845661951
16,570.3965724479984,1122.2490881350661,630.1433407994207,616.8282439921501,1283.1347777675403
17,215.2507410552378,359.12802931438847,,,305.38204212429906
18,812.1816951526508,1664.2582435037734,459.30434149325623,374.49047735319255,497.8382094598849
19,576.9712931942788,480.1759306050803,631.1419797442297,1184.0544722844572,535.7397351055926
20,506.951556476697,452.73735531457663,730.2531755915318,,
21,924.3432135218519,1045.6796103457657,488.41860028649387,788.503799593186,842.8070425897708
22,294.0027740523306,,166.73146683780064,,329.0364070505964
23,299.7320708178202,918.2846654443681,1042.486373582332,385.2414484067171,133.36890385309124
24,484.9799478230147,,402.95436301784446,718.894092601636,643.2059842083391
25,656.7168136707487,863.196014277216,345.8367562283743,928.7017020346798,1024.2941338513267
26,374.67892857368184,692.4783022803662,417.1655872004765,211.78243590486377,
27,856.5875762623108,155.96605737253128,460.6792029887921,421.97193484085244,1165.7582456494536
28,404.86825307454836,589.2406036231813,935.9212430562127,391.17463959071335,479.81227248521503
29,390.8523286086202,790.7681420860508,406.55002593814896,456.29143688046383,93.71105017154869
30,458.4112328784409,916.8594011169131,477.1637125523999,440.81681723843246,321.71105762570994
31,544.3288853557436,,317.21230041204217,376.91298229479537,1582.2953663942374
32,255.54792143799014,1096.190418941605,,248.2831695168183,
33,493.9280626376192,446.6327846915563,425.41759157660334,917.2971512054881,663.2519335316936
