Date and time: 2022-09-22 12:54:50.827256
Program settings and initial information: 
path_to_file_folder_fixed = 120422/
paper_area = 6241mm2; paper_area_thresold = 5000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/10
contour_area_threshold = 1000 pixels 
template_filename = 120422/template/template.jpg
leaves parameters(0, 71, 0, 255, 120, 255)
roots parameters(51, 255, 0, 255, 134, 255)
seeds parameters(0, 31, 35, 255, 156, 255)
blur parameters(5, 3, 0, 130)

,1,2,3,4,5
0,76.52295657904453,100.69923624520355,69.9715195937085,,102.45594670097204
1,,86.22038666129706,75.83675416137362,65.77319807500703,135.5628251174527
2,,80.97289809251939,55.39395081530383,36.2891986996795,
3,67.00109211298013,75.51278365703651,66.46060450020408,75.53846412410186,58.187315132396016
4,65.58920729971743,106.35671320883246,,73.64282244911958,47.462378442941514
5,54.54265782248142,64.00400092532746,62.388313377517356,73.18173197865677,53.59027511543718
6,73.13205934644135,44.145306963695944,87.50115410426491,64.66840049565259,47.262446447021496
7,90.80821480420443,88.98483271053055,,65.65001721891772,72.99002343756032
8,78.60350909769188,89.76156793941998,91.11463009703944,55.01567578574989,
9,29.987391845280754,86.250741215735,75.79678012063168,65.08965013795655,58.03115573779206
10,66.14348702521959,68.85343418568816,61.48514611955143,40.00711883437301,78.98937226331014
11,30.84014880760805,86.03367525911636,63.82947548118717,58.33632386936261,46.512133615643236
12,42.398232847399946,69.22073728279885,77.99620050799815,80.50081973371867,87.31211334922675
13,50.54232663753577,64.42921807390056,94.38977533127844,73.82419558409067,51.00443769376182
14,54.351094165780815,78.99278692106701,98.28954757734111,35.17132964387947,
15,71.70247306638096,67.28244428433551,56.55716050921073,54.459725878675286,48.791407258111285
16,62.29414052269252,71.14571566117856,53.801092766122615,65.64987465178399,56.936204103571384
17,36.55597560474257,49.67658689783213,62.444375982031474,52.21450743151354,65.63356693353224
18,89.3675434694623,73.41811501163423,33.96083321396545,39.48630451745418,94.49015453882082
19,70.40219687569957,41.965649569991086,,59.00516371291584,62.65024028274888
20,54.37140266932453,76.07967209405962,66.02299137367282,57.814996907869755,
21,54.58187261514128,78.5279552037151,,35.5502331785523,47.35091442432047
22,46.947566698812736,62.07428470825177,33.17093719762198,70.8020025375841,137.4621032928873
23,51.70111080508027,,76.08766014812018,34.65759645147829,32.20912838835081
24,70.70273278932076,,85.21299093398093,38.63257855470102,100.56896040615038
25,85.00460171646499,47.42745351295532,62.17331648059663,68.05123705115652,63.39700222073833
26,64.20290028982468,46.46957150515963,76.19400847265098,22.089077469370135,
27,54.83096813153861,37.812355299904716,73.8064135552417,70.72978527407429,52.032831688032935
28,85.94373527587244,97.87687340753853,62.93780783989317,39.125102418072586,55.477350375494865
29,45.604780020072916,43.177574141079475,75.69458225171633,61.260393819598136,26.51834847785106
30,62.6710973543614,64.55736454430047,75.68872433577239,60.16106305193387,92.87939185720279
31,60.741626362711195,,37.86579785655609,46.40369027652514,79.40435410293368
32,107.94769665445249,66.32057612036114,66.98925872972295,23.08978184506445,
