Date and time: 2023-05-30 16:10:03.780793
Program settings and initial information: 
path_to_file_folder_fixed = C:/Users/dasha/Desktop/даша/lab/plants/morley датасеты/wheat 4567/raw_data
paper_area = 6241mm2; paper_area_threshold = 1000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/11
contour_area_threshold = 344 pixels 
template_filename = C:/Users/dasha/Desktop/даша/lab/plants/morley датасеты/wheat 4567/template.JPG
leaves parameters[0, 113, 0, 255, 105, 255]
roots parameters[50, 255, 0, 255, 120, 255]
seeds parameters[0, 20, 86, 255, 101, 255]
blur parameters[5, 5, 139]

test_type = Mann Whitney U-test

,4day,5day,6day,7day
4day,1.0,0.14107944540407424,7.461280142368994e-05,9.001623708464665e-05
5day,0.14107944540407424,1.0,0.0003767413034135553,0.0004576407602198134
6day,7.461280142368994e-05,0.0003767413034135553,1.0,0.7593987685389175
7day,9.001623708464665e-05,0.0004576407602198134,0.7593987685389175,1.0
