Date and time: 2022-12-21 16:40:57.860628
Program settings and initial information: 
path_to_file_folder_fixed = C:/Users/dasha/plants/for_git/plants/wheat_4567days_old/raw_data
paper_area = 6241mm2; paper_area_threshold = 5000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/11
contour_area_threshold = 1000 pixels 
template_filename = C:/Users/dasha/plants/for_git/plants/wheat_4567days_old/raw_data/template/template.JPG
leaves parameters[0, 113, 0, 255, 104, 255]
roots parameters[52, 255, 0, 255, 118, 255]
seeds parameters[0, 21, 88, 255, 179, 255]
blur parameters[5, 5, 139]

,roots_length_C_IMG_2145.JPG,leaves_length_C_IMG_2145.JPG,plant_area_C_IMG_2145.JPG,roots_max_length_C_IMG_2145.JPG,roots_length_C_IMG_2148.JPG,leaves_length_C_IMG_2148.JPG,plant_area_C_IMG_2148.JPG,roots_max_length_C_IMG_2148.JPG,roots_length_C_IMG_2149.JPG,leaves_length_C_IMG_2149.JPG,plant_area_C_IMG_2149.JPG,roots_max_length_C_IMG_2149.JPG,roots_length_C_IMG_2153.JPG,leaves_length_C_IMG_2153.JPG,plant_area_C_IMG_2153.JPG,roots_max_length_C_IMG_2153.JPG,roots_length_C_IMG_2154.JPG,leaves_length_C_IMG_2154.JPG,plant_area_C_IMG_2154.JPG,roots_max_length_C_IMG_2154.JPG,roots_length_C_IMG_2158.JPG,leaves_length_C_IMG_2158.JPG,plant_area_C_IMG_2158.JPG,roots_max_length_C_IMG_2158.JPG,roots_length_C_IMG_2159.JPG,leaves_length_C_IMG_2159.JPG,plant_area_C_IMG_2159.JPG,roots_max_length_C_IMG_2159.JPG,roots_length_C_IMG_2161.JPG,leaves_length_C_IMG_2161.JPG,plant_area_C_IMG_2161.JPG,roots_max_length_C_IMG_2161.JPG,roots_length_C_IMG_2166.JPG,leaves_length_C_IMG_2166.JPG,plant_area_C_IMG_2166.JPG,roots_max_length_C_IMG_2166.JPG,roots_length_C_IMG_2168.JPG,leaves_length_C_IMG_2168.JPG,plant_area_C_IMG_2168.JPG,roots_max_length_C_IMG_2168.JPG,roots_length_C_IMG_2176.JPG,leaves_length_C_IMG_2176.JPG,plant_area_C_IMG_2176.JPG,roots_max_length_C_IMG_2176.JPG,roots_length_C_IMG_2177.JPG,leaves_length_C_IMG_2177.JPG,plant_area_C_IMG_2177.JPG,roots_max_length_C_IMG_2177.JPG,roots_length_C_IMG_2180.JPG,leaves_length_C_IMG_2180.JPG,plant_area_C_IMG_2180.JPG,roots_max_length_C_IMG_2180.JPG,roots_length_C_IMG_2181.JPG,leaves_length_C_IMG_2181.JPG,plant_area_C_IMG_2181.JPG,roots_max_length_C_IMG_2181.JPG,roots_length_C_IMG_2185.JPG,leaves_length_C_IMG_2185.JPG,plant_area_C_IMG_2185.JPG,roots_max_length_C_IMG_2185.JPG,roots_length_C_IMG_2190.JPG,leaves_length_C_IMG_2190.JPG,plant_area_C_IMG_2190.JPG,roots_max_length_C_IMG_2190.JPG,roots_length_C_IMG_2191.JPG,leaves_length_C_IMG_2191.JPG,plant_area_C_IMG_2191.JPG,roots_max_length_C_IMG_2191.JPG,roots_length_C_IMG_2202.JPG,leaves_length_C_IMG_2202.JPG,plant_area_C_IMG_2202.JPG,roots_max_length_C_IMG_2202.JPG,roots_length_C_IMG_2204.JPG,leaves_length_C_IMG_2204.JPG,plant_area_C_IMG_2204.JPG,roots_max_length_C_IMG_2204.JPG,roots_length_C_IMG_2206 (2).JPG,leaves_length_C_IMG_2206 (2).JPG,plant_area_C_IMG_2206 (2).JPG,roots_max_length_C_IMG_2206 (2).JPG,roots_length_C_IMG_2208 (2).JPG,leaves_length_C_IMG_2208 (2).JPG,plant_area_C_IMG_2208 (2).JPG,roots_max_length_C_IMG_2208 (2).JPG,roots_length_C_IMG_2211 (2).JPG,leaves_length_C_IMG_2211 (2).JPG,plant_area_C_IMG_2211 (2).JPG,roots_max_length_C_IMG_2211 (2).JPG,roots_length_C_IMG_2215.JPG,leaves_length_C_IMG_2215.JPG,plant_area_C_IMG_2215.JPG,roots_max_length_C_IMG_2215.JPG,roots_length_C_IMG_2220.JPG,leaves_length_C_IMG_2220.JPG,plant_area_C_IMG_2220.JPG,roots_max_length_C_IMG_2220.JPG
0,49.812937312580324,69.19463087248322,190.45988919418042,49.812937312580324,104.39006224982855,51.115946293631396,173.13390762514632,104.39006224982855,70.95776113236802,61.177120965360395,208.05112875506438,30.410469056729163,101.11465283192513,311.1890608706661,419.1307147356387,75.83598962394385,192.2293053522835,67.58169692700014,260.6608664546281,96.11465267614174,268.3953136423381,90.94292302830884,262.5827389660397,115.02656298957349,171.92189435749472,116.34512011173099,280.3013843729516,85.96094717874736,520.1556031161205,305.51813226721436,377.74490320097357,156.04668093483616,135.586289410058,143.5330810665689,209.98671916489045,50.84485852877175,87.17964346001554,99.96104384155093,224.21943331437726,43.58982173000777,130.79563603926306,99.93805291571746,287.6123949325388,130.79563603926306,56.31761089362873,21.984262706979678,192.1509569734303,56.31761089362873,215.0066962638823,132.2649526516649,299.6799331054132,92.14572697023526,246.00307433090833,109.76045551338626,336.15744335623225,82.00102477696946,286.8167047246937,112.16254025113561,292.35720851834685,286.8167047246937,174.85701819389865,63.38648460603967,281.29484151441943,131.142763645424,277.0724298628104,61.43130516196906,265.1275469918939,184.7149532418736,265.3256198446304,170.73778587742035,624.701084637749,88.44187328154348,233.8289922769459,46.150292174931295,369.7492046113223,50.10621263077413,151.22538515716298,171.95494498559557,416.12370174432084,64.81087935306985,488.2742054011998,200.4579951264273,681.3156887334169,97.65484108023995,199.3098919779773,84.70808352228484,381.50753627226334,99.65494598898864,281.13346334165374,112.0943387678982,453.9396041395455,84.34003900249611,506.7843319210974,331.7864344885808,697.9711528344213,152.0352995763292
1,57.19079578139981,55.87553386211104,186.67627584343046,28.595397890699903,118.79896397380122,63.73104717837739,180.93483016104733,59.39948198690061,132.64331623463565,57.07935422001652,179.0478268646038,66.32165811731782,63.26242927650255,20.969347787093135,75.4978855769754,63.26242927650255,158.73668954926566,54.0828042328111,305.50532921698687,79.36834477463283,180.8740122688483,83.26045053843684,270.4396306602361,90.43700613442415,226.6665475447566,171.6046843510067,232.09438682856032,90.66661901790263,227.94490070301123,89.82913051020098,225.82693529318985,113.97245035150561,148.16968340439348,78.67824588159435,216.88633439979395,59.26787336175738,94.4455737074263,225.1440019258142,164.70573645833787,94.4455737074263,192.30256786331208,110.21054003547735,330.1306530533149,115.38154071798726,303.8427782902759,69.2608656356489,293.12472868878655,113.94104185885347,179.19830830429754,115.482485526623,355.13284270718964,67.19936561411157,176.2782841766468,94.77947275453711,290.4292494635169,66.10435656624254,110.64825889434078,185.17238047755808,222.44529521941445,55.32412944717039,188.35545681561297,55.04748365031664,155.26621708558085,125.57030454374198,84.16698116274442,7.622205807843447,65.4975119432405,42.08349058137221,435.38773039366663,140.54241381305846,629.7794071847125,118.74210828918181,350.7083198475304,111.31909779646404,455.64485090487545,116.90277328251013,394.9098404464081,249.6341195134746,550.9588501393663,84.62353723851601,530.170097339669,39.777872927527035,790.654045006761,159.0510292019007,199.41895237323916,201.39353588289458,432.6736769290631,66.47298412441305,140.75523111942758,201.57659784740102,376.1910544696427,46.91841037314253,453.2400042147013,181.95900518411665,626.3318335949808,113.31000105367532
2,69.0005441683294,55.74599896747547,160.60537813611998,41.400326500997636,86.10381571042441,68.27696303904271,180.10040312362509,64.5778617828183,71.04009086890758,50.99522451877799,126.61280785112717,42.624054521344554,95.0836016886036,66.22877064096303,142.97812478128668,63.38906779240241,116.9762952227949,144.120725031724,239.81110324823274,43.8661107085481,143.80186960789206,40.71112598963904,144.0610762135873,30.8146863445483,186.04239613219275,98.60699630255456,251.05929781455163,79.73245548522544,45.82307052477279,88.83461290730529,197.903361593816,45.82307052477279,201.89164851193516,74.96213763568205,227.90404459165558,67.29721617064506,47.811779926271676,177.34283972871816,210.14927554477038,23.905889963135838,180.55933114681784,92.90108383964512,304.6385951844585,77.38257049149335,198.20936010466912,84.45516227302991,299.16143121790077,132.13957340311276,215.1213665018897,106.8185119882858,285.70884065294644,215.1213665018897,245.94202556576553,85.90611271249149,290.8410465431893,70.26915016164729,121.43722627930742,226.35863287874724,282.88587568588105,40.479075426435806,439.4992756138618,39.08317686654304,310.30781758224947,164.81222835519816,230.1972723451759,62.817384903068664,179.9364665049619,92.07890893807037,372.39275203334637,162.18688405388426,398.85055402036056,186.19637601667318,150.60522082693035,28.135470121593706,362.534291878663,50.20174027564346,160.20767413839891,275.1311417843343,382.0505238716578,80.10383706919946,285.3637900423551,243.3286415404439,425.0169490378057,107.01142126588316,123.87740233925338,38.394131246048325,381.2876817616286,53.090315288251446,221.3926023815523,106.30022476448065,469.0895785996448,73.79753412718411,303.5047738467032,181.19396766317251,403.5162144303169,101.16825794890106
3,114.76510067114093,84.9044914816727,96.9325706049277,68.85906040268456,185.6686843537796,59.12305601914701,195.663437635547,92.8343421768898,56.16930799897301,36.8269816410369,148.74384142216135,42.12698099922975,52.1741809494349,39.50948613821217,131.09725412736304,39.13063571207618,67.00564771593034,58.06794236122105,185.04650175359464,40.203388629558205,195.28917253411407,83.28412952898198,257.3628729898954,73.23343970029278,45.10972910901774,102.04556971333874,199.51086357262858,22.55486455450887,250.06710687518895,105.76829101066456,280.68068259267136,83.35570229172964,92.13788261251362,64.87211444834533,159.9193541618734,92.13788261251362,103.12103642344688,86.09721381540886,171.11768255360158,34.37367880781562,457.48808817538884,75.5772088446663,459.1782907007727,171.55803306577084,206.8418993408067,70.81855262073073,277.93897526779693,137.89459956053778,187.85851741562942,145.9975099741488,314.9043147337631,125.23901161041961,208.3605861222802,68.58814668051723,268.90349302609457,89.2973940524058,315.82061970773617,132.19793861529894,337.80463167492195,105.27353990257872,193.94741491019167,36.408598835384865,106.69287973331053,193.94741491019167,95.19436074424567,139.9556811389525,217.30284138354133,19.038872148849133,453.85028706530744,117.93301711083959,458.1725519140931,170.1938576494903,225.4170305608005,105.29391743058858,390.8915115605076,56.354257640200125,225.7387490658184,246.75166688244303,499.2470463995776,75.24624968860614,315.00198723069127,166.8076150045034,397.74573227797435,105.00066241023042,190.78616322309514,166.3978882522906,503.46682935343216,54.51033234945575,280.08631993098203,155.45057788409846,587.1714375841656,105.03236997411827,299.3701110528704,120.98645461440576,443.98516255115453,89.81103331586114
4,22.14765100671141,42.267993520018514,94.13990360794558,22.14765100671141,93.79913775413779,51.72374843462513,181.90509415804996,46.899568877068894,85.99058123544394,32.732117629329124,128.32116833731226,51.59434874126636,89.68285842054672,71.89490669860503,124.3220517446517,29.894286140182235,64.80478810250521,53.67467095208915,253.65270582380063,64.80478810250521,195.29407445280083,56.90477410262458,178.8300796879047,97.64703722640041,84.62503752626027,87.86941769073574,213.49071224230218,63.46877814469519,130.42963967706473,84.816224214524,202.52718751040052,65.21481983853236,146.31554022582162,57.238519874767505,175.39833389043963,87.78932413549299,98.2483206841006,57.43522421637218,178.2701632683183,49.1241603420503,291.228758928083,125.93536986078031,287.8958499866773,291.228758928083,134.5552499793884,93.92074294190475,269.6045658936912,67.2776249896942,254.81133218352778,200.4470508926392,548.8790218641927,84.9371107278426,270.6826121083959,76.25797493267325,382.4658967703042,101.50597954064848,149.96350453608227,74.48896136217023,246.42311608579527,49.98783484536076,204.42931577043188,40.7705485632316,180.83507212342334,136.28621051362126,124.93760576559461,36.230441143395595,78.31339858328457,124.93760576559461,261.428181361037,167.75930864163072,389.4803748076006,196.07113602077774,183.62081806175078,99.04631915522863,224.5867682102145,183.62081806175078,215.62534057933152,123.46746167236768,369.9675370501058,107.81267028966576,237.89864002655918,118.64212944456001,422.41868438911536,64.88144727997069,204.89301002122005,109.82785730257994,255.09119265731857,87.81129000909431,340.11437718920706,91.95329351789054,366.39753535955214,127.54289144595263,151.8792699174865,10.414086856936999,246.49109205924316,113.9094524381149
5,36.83818046234153,30.335570469798654,64.015134453403,22.10290827740492,75.83810242827165,48.93708606287208,136.76841301748837,45.50286145696298,72.64483647094,40.837978979382044,162.27483300024105,36.32241823547,88.7261174140924,31.456701127073014,116.26557899730155,66.5445880605693,83.37873206478368,55.4761163781329,202.28541211418968,62.53404904858776,67.37105732811744,51.771010350504824,150.7078259686776,33.68552866405872,142.82847110467176,131.84077951901133,235.68868900590533,38.95321939218321,170.2658544699052,66.67635753197706,265.85192838362485,85.1329272349526,172.48915190858438,93.45123771840987,299.80814995854263,73.92392224653615,190.06593871184262,111.5156224677804,226.87452085241605,54.30455391766933,134.45310976039195,81.35390853714132,227.29315941186445,100.83983232029395,133.00749014660138,86.86872942306606,467.1238015867836,44.33583004886712,122.27430816526984,123.3548222094352,258.60903043999974,81.51620544351324,290.97584793382873,28.17063790147226,226.6568562615188,124.70393482878374,149.7086334406583,55.75167295139891,139.71151830340872,99.80575562710553,135.93831225646616,36.09056890866949,160.45111667963823,135.93831225646616,196.66673581191498,0.0,165.897486949063,131.1111572079433,247.57728459626642,76.52865038634894,289.89132379812236,148.54637075775986,169.3792281949791,55.06339195994811,238.3131899272236,63.51721057311717,121.17314492893934,67.04658844557265,199.26366204143247,60.58657246446967,127.96681405518144,77.10066988576527,244.13125646271973,63.98340702759072,203.47979966651175,163.27260750075624,443.526495044939,58.137085619003365,124.15798931259697,31.35779536883685,192.07289519993978,53.210566848255844,231.87299373527526,97.0522463731741,407.28117498677733,77.29099791175842
6,59.08724832214765,24.9109002545707,126.78708166298814,29.543624161073826,87.00317436680031,51.74467139013414,160.44285454435214,32.62619038755012,75.37818706190953,32.7707016579688,131.039014565334,45.226912237145726,101.81445171393638,49.641721291893944,112.96533714898942,50.90722585696819,43.3386425392477,58.98776964330578,214.57395970231656,26.003185523548616,179.1895610014697,38.40316284154688,207.94573350639806,89.59478050073486,165.76666226295342,84.32886814880911,254.18399267224353,55.255554087651134,178.42607775991527,73.6006270505484,167.3788858163633,107.05564665594916,161.349197022574,49.45192259305188,177.8005559486652,53.783065674191334,123.2613398621828,87.34134323328773,221.8172112561517,49.304535944873116,147.82047560602354,133.13979944653823,346.28759113920984,63.3516324025815,170.1847589120923,59.23706959350375,315.5795910375677,63.81928459203461,218.51847230285904,106.45635900230832,356.75595491857916,109.25923615142952,201.43984274865738,15.204190564286543,169.36090803982344,100.71992137432869,122.5425191819782,41.751048332928995,155.2100629383528,61.2712595909891,94.51887480910258,48.21550611686421,143.30538372600446,47.25943740455129,11.808847425859602,198.1107815208917,42.54236229060275,5.904423712929801,234.8219389880314,79.5054388886887,404.62546063350044,88.05822712051179,580.2432027228303,27.34969558587567,211.26229149223934,580.2432027228303,89.60447746280104,45.82675394979197,227.1474777834754,44.80223873140052,151.8908909287023,123.58857944917007,331.92302784448515,45.56726727861069,149.52809384987467,156.72681931991445,300.0014731478768,42.722312528535625,205.5727861577364,43.72579144799414,158.59504926238523,137.0485241051576,180.2014865549207,71.60567403239001,314.92581696458006,90.10074327746035
7,42.28187919463087,36.60594439117929,59.29462636818161,28.187919463087248,68.71808868435753,43.24943323786254,143.13334483782552,51.538566513268144,115.55202058535484,47.50312572417397,154.52897125037907,57.77601029267742,60.2882925019941,51.6222149841728,138.24130706959164,30.14414625099705,74.29449983777035,59.262209914354024,176.52411251001217,49.52966655851357,75.8695185611292,54.37208207337121,129.37681656443405,25.2898395203764,153.5644722880258,108.08805298686661,298.6883171193698,57.586677108009674,106.12577977062435,68.88928137502968,142.70643971458793,35.37525992354144,78.03420061050184,69.92038765735431,133.54909698135214,52.02280040700122,101.90865555010224,82.96079272486088,173.44765733188052,40.7634622200409,284.5095692589132,92.17120286105717,329.29918489450864,113.80382770356528,258.45399394537156,37.70566021620766,210.90860012617958,129.22699697268578,281.3625406575,104.51117160893544,265.2452993549215,140.68127032875,169.02467718474261,65.56987199166142,185.17765950905982,101.41480631084556,52.9045280708261,39.47703512498386,196.89515823064798,35.26968538055073,126.66481591456699,22.984738787325195,122.8839921840673,126.66481591456699,220.27841937252373,0.0,192.965064956459,165.20881452939278,101.71496797741763,52.254545594845396,268.07251320917754,101.71496797741763,122.71158472437867,51.84540152073036,187.1857860501063,61.355792362189334,230.26030869113933,68.49540599385243,193.20104452782164,230.26030869113933,120.43190413490865,82.73555333372019,295.3994540429759,32.845064764065995,142.6341054934673,69.75987593815655,190.0942046042276,142.6341054934673,161.84562656858307,38.10273128368701,168.3086212776996,121.3842199264373,212.3274383749597,74.01399345215813,292.16093918133083,70.77581279165324
8,69.36720997123682,31.304996271439226,87.88793297599206,41.62032598274208,61.141135268044486,53.73923471464371,157.92016815214535,26.20334368630478,65.11412092470559,40.2899428688888,60.06440163928051,43.40941394980372,115.14950818781743,38.554937506976174,105.97658970550495,28.787377046954358,58.7225779088643,84.82055629289806,202.9260472965091,44.04193343164823,100.65435729773161,34.75713896420208,136.54735909913742,27.451188353926803,134.36067209391598,40.50801428646724,116.62517165385323,80.61640325634959,145.8446625219481,49.39309433171834,164.5973655384179,145.8446625219481,233.0396653271821,43.34663209738204,73.0961854860065,233.0396653271821,201.64826510688272,61.53913653593811,180.04022162701082,86.42068504580688,195.97206084820746,87.97847849526708,254.73160865247195,195.97206084820746,183.53900866807595,28.23106927601919,150.01936873390332,61.17966955602531,119.3844589032638,98.24945992474365,340.7302900466319,59.6922294516319,205.1123744368919,70.00155051854091,203.7646822415471,87.90530333009656,143.58621046010592,40.77054856323159,142.6876881064958,71.79310523005296,186.4431713239727,42.89702779797733,132.80455819435758,124.29544754931513,15.218807968364612,0.0,42.861430007782275,15.218807968364612,295.3209060202861,67.64304291236694,262.79195657848544,295.3209060202861,67.92557683614439,32.622098738122055,213.0911412378438,33.96278841807219,98.60717285669769,39.73103507398037,181.73065668848125,39.44286914267908,100.50353119063242,75.12693459499334,152.00904399980368,67.00235412708828,207.04308185682206,66.98660552112553,168.98817158329769,124.22584911409324,87.4723123074913,37.88838916874586,129.27445225319568,65.60423423061847,249.47412308754272,32.502623325945194,294.06968662623404,68.03839720569347
9,20.383509108341325,0.0,47.49335615512814,20.383509108341325,61.82060829340495,20.28249282879071,65.02709307911515,41.21373886226997,56.011148241936475,17.86535795223734,75.9638020732077,56.011148241936475,28.030907069064998,81.0288418734924,89.45596727660136,28.030907069064998,98.90372674638152,151.4456969746625,216.84530262144904,65.93581783092101,45.9872758881993,47.07305410650867,120.88776117070461,34.49045691614947,48.761403614154936,21.216375528441645,69.1948323688883,24.380701807077468,130.5390750117463,36.18838158381987,158.88983042263385,43.51302500391544,84.94137887907759,37.220139590591636,163.6039654391517,50.964827327446564,144.19865269270247,62.40373967719429,173.70052281169373,72.09932634635123,117.1274141897353,19.14906570998548,207.03557154276578,50.19746322417226,113.16515653475953,0.0,116.43107230893582,75.44343768983968,197.47853131132197,38.927070947816425,188.30156224537998,98.73926565566099,52.618634152412326,36.8270884771709,75.99527924863872,52.618634152412326,45.01619347748022,39.610887706047954,116.800626234361,45.01619347748022,83.34248042427934,22.810611978330307,100.92772061789655,55.561653616186234,33.950436349346354,0.0,51.0153827801478,33.950436349346354,113.63183940042083,77.9149209505473,191.42579547602546,68.17910364025248,128.15535188405536,39.9898163448571,186.94461905068593,96.11651391304153,141.56462680026078,47.72040406014604,192.96867939663795,47.188208933420256,9.17360290651598,234.58091011089044,55.17615660470917,9.17360290651598,85.49628115596664,37.19519764808513,126.63619812557944,56.99752077064442,129.13154726392713,32.89315378082663,151.4397842799109,77.47892835835627,118.95761801022898,31.007756438075287,139.18096047789604,59.47880900511449
