Date and time: 2022-12-21 16:40:57.860628
Program settings and initial information: 
path_to_file_folder_fixed = C:/Users/dasha/plants/for_git/plants/wheat_4567days_old/raw_data
paper_area = 6241mm2; paper_area_threshold = 5000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/11
contour_area_threshold = 1000 pixels 
template_filename = C:/Users/dasha/plants/for_git/plants/wheat_4567days_old/raw_data/template/template.JPG
leaves parameters[0, 113, 0, 255, 104, 255]
roots parameters[52, 255, 0, 255, 118, 255]
seeds parameters[0, 21, 88, 255, 179, 255]
blur parameters[5, 5, 139]

,4day,5day,6day,7day
0,49.812937312580324,115.02656298957349,130.79563603926306,88.44187328154348
1,104.39006224982855,85.96094717874736,56.31761089362873,50.10621263077413
2,30.410469056729163,,92.14572697023526,64.81087935306985
3,75.83598962394385,50.84485852877175,82.00102477696946,97.65484108023995
4,96.11465267614174,43.58982173000777,,99.65494598898864
5,28.595397890699903,90.43700613442415,131.142763645424,84.34003900249611
6,59.39948198690061,90.66661901790263,184.7149532418736,152.0352995763292
7,66.32165811731782,113.97245035150561,115.38154071798726,118.74210828918181
8,63.26242927650255,59.26787336175738,113.94104185885347,116.90277328251013
9,79.36834477463283,94.4455737074263,67.19936561411157,84.62353723851601
10,41.400326500997636,30.8146863445483,66.10435656624254,159.0510292019007
11,64.5778617828183,79.73245548522544,55.32412944717039,66.47298412441305
12,42.624054521344554,45.82307052477279,125.57030454374198,46.91841037314253
13,63.38906779240241,67.29721617064506,42.08349058137221,113.31000105367532
14,43.8661107085481,23.905889963135838,77.38257049149335,186.19637601667318
15,68.85906040268456,73.23343970029278,132.13957340311276,50.20174027564346
16,92.8343421768898,22.55486455450887,215.1213665018897,80.10383706919946
17,42.12698099922975,83.35570229172964,70.26915016164729,107.01142126588316
18,39.13063571207618,92.13788261251362,40.479075426435806,53.090315288251446
19,40.203388629558205,34.37367880781562,164.81222835519816,73.79753412718411
20,22.14765100671141,97.64703722640041,92.07890893807037,101.16825794890106
21,46.899568877068894,63.46877814469519,171.55803306577084,170.1938576494903
22,51.59434874126636,65.21481983853236,137.89459956053778,56.354257640200125
23,29.894286140182235,87.78932413549299,125.23901161041961,75.24624968860614
24,64.80478810250521,49.1241603420503,89.2973940524058,105.00066241023042
25,22.10290827740492,33.68552866405872,105.27353990257872,54.51033234945575
26,45.50286145696298,38.95321939218321,193.94741491019167,105.03236997411827
27,36.32241823547,85.1329272349526,19.038872148849133,89.81103331586114
28,66.5445880605693,73.92392224653615,,196.07113602077774
29,62.53404904858776,54.30455391766933,67.2776249896942,183.62081806175078
30,29.543624161073826,89.59478050073486,84.9371107278426,107.81267028966576
31,32.62619038755012,55.255554087651134,101.50597954064848,64.88144727997069
32,45.226912237145726,107.05564665594916,49.98783484536076,87.81129000909431
33,50.90722585696819,53.783065674191334,136.28621051362126,127.54289144595263
34,26.003185523548616,49.304535944873116,124.93760576559461,113.9094524381149
35,28.187919463087248,25.2898395203764,100.83983232029395,148.54637075775986
36,51.538566513268144,57.586677108009674,44.33583004886712,63.51721057311717
37,57.77601029267742,35.37525992354144,81.51620544351324,60.58657246446967
38,30.14414625099705,52.02280040700122,124.70393482878374,63.98340702759072
39,49.52966655851357,40.7634622200409,99.80575562710553,58.137085619003365
40,41.62032598274208,27.451188353926803,135.93831225646616,53.210566848255844
41,26.20334368630478,80.61640325634959,131.1111572079433,77.29099791175842
42,43.40941394980372,,63.3516324025815,88.05822712051179
43,28.787377046954358,,63.81928459203461,
44,44.04193343164823,86.42068504580688,109.25923615142952,44.80223873140052
45,20.383509108341325,34.49045691614947,100.71992137432869,45.56726727861069
46,41.21373886226997,24.380701807077468,61.2712595909891,42.722312528535625
47,56.011148241936475,43.51302500391544,47.25943740455129,137.0485241051576
48,28.030907069064998,50.964827327446564,5.904423712929801,90.10074327746035
49,65.93581783092101,72.09932634635123,113.80382770356528,101.71496797741763
50,17.427293064876956,44.87928675905183,129.22699697268578,61.355792362189334
51,21.61652233449818,38.78618651293238,140.68127032875,
52,28.513458870714572,34.74838531438888,101.41480631084556,32.845064764065995
53,0.0,18.73374681949316,35.26968538055073,142.6341054934673
54,38.191419225452364,50.19377130931061,126.66481591456699,121.3842199264373
55,0.0,32.76660313272841,165.20881452939278,70.77581279165324
56,24.01074325885813,48.885915953150224,195.97206084820746,
57,27.34375085194038,63.891036272515784,61.17966955602531,33.96278841807219
58,0.0,42.44939034753663,59.6922294516319,39.44286914267908
59,65.10705339933077,22.43773436999947,87.90530333009656,67.00235412708828
60,0.0,79.47181205121511,71.79310523005296,124.22584911409324
61,75.17129253252874,57.43115166271578,124.29544754931513,65.60423423061847
62,22.083997503350577,0.0,15.218807968364612,68.03839720569347
63,36.588376936150546,33.696778863186495,50.19746322417226,68.17910364025248
64,28.958599628368347,36.98530328606719,75.44343768983968,96.11651391304153
65,0.0,40.44476992380296,98.73926565566099,47.188208933420256
66,20.531440476503178,45.18091026422981,52.618634152412326,9.17360290651598
67,32.94083240413442,29.600338113213297,45.01619347748022,56.99752077064442
68,17.733063667732036,47.877958923188366,55.561653616186234,77.47892835835627
69,0.0,38.539533498541715,33.950436349346354,59.47880900511449
70,0.0,39.30226051227285,31.564394027448593,85.63122052895204
71,0.0,62.358941586973756,5.531467653678598,43.16092854582677
72,49.63287486557444,,47.58814877307261,76.53898153746812
73,0.0,29.61417281754611,36.17360080576656,13.880097221555166
74,,38.49051911747691,74.23955416582794,37.3794406575239
75,0.0,9.093059163911251,42.29710389622437,15.754430477582526
76,38.38567018879804,36.58510701343049,20.845758117021628,36.37443261742892
77,0.0,75.57437820202925,0.0,21.186075859533577
78,,36.858712553702084,,20.714334596563866
79,,28.90510621306012,17.257870820114285,21.847097087220472
80,25.625381330079318,26.390147693546886,47.30341330784337,16.48585967676111
81,35.343119371990085,29.835528086871065,88.5569150134515,61.67024538322336
82,0.0,58.809079127429925,69.52252034298088,44.778540066282915
83,17.006604126722006,,0.0,0.0
84,,31.53313992680683,20.53594866959837,39.90377401279131
85,23.691275167785236,33.61924370703559,,0.0
86,35.223716941679314,0.0,44.86473062039677,32.04776374191533
87,0.0,,0.0,16.76270030945231
88,0.0,0.0,104.44662785405764,88.94481124688528
89,,13.327431840606819,83.91253842991738,87.18570746405065
90,27.91946308724832,30.42197581339433,0.0,
91,0.0,35.177700345668924,,0.0
92,0.0,0.0,,21.507740787115484
93,0.0,29.29795100422474,42.49069834914973,19.42288711631232
94,,48.4918963868924,,0.0
95,0.0,37.563198649911996,34.17953790204474,17.55401115094258
96,0.0,48.309571292428444,46.6261843971454,27.263545248578033
97,,0.0,0.0,
98,29.76114742407371,40.667706302194524,,
99,,15.08045184476271,,17.032024483958686
100,0.0,7.440066823825145,0.0,0.0
101,0.0,6.222454731631218,,36.81980414792993
102,38.838576050845255,0.0,,0.0
103,98.925162317848,32.99379344741823,79.79671962921084,94.15547457606247
104,,9.132410677813173,14.412293077712718,
105,20.69179143004646,2.2655034197238004,,
106,0.0,18.48881180672898,,
107,34.10828131747773,0.0,0.0,0.0
108,0.0,0.0,,0.0
109,,5.411953899333681,,0.0
110,0.0,1.8546409351298228,30.046441958705785,0.0
111,0.0,7.146067771039948,0.0,
112,0.0,0.0,,
113,0.0,0.0,,
114,,40.53819909592063,,48.75541051645746
115,21.879194630872483,2.3798985429655035,,21.066187944637054
116,0.0,13.155011284060372,,8.336225614842437
117,0.0,,0.0,75.87102806179207
118,0.0,,0.0,
119,,25.743969180062923,,
120,9.395973154362416,4.379461299958732,,
121,0.0,,,0.0
122,0.0,,,0.0
123,0.0,,,3.2516154883625177
124,,30.129915536891673,86.8494772749645,
125,29.34228187919463,,0.0,
126,0.0,,,
127,,,,
128,28.9808926226935,,,
129,,0.0,,
130,35.07829977628635,,,0.0
131,16.14171604763821,,0.0,
132,,,0.0,
133,,,,
134,,,,
135,18.550335570469798,,,
136,50.48604371930689,,,
137,,,,0.0
138,,,26.61030770318304,
139,,,15.097958753003441,
140,,,,
141,0.0,,,
142,,,,
143,,,,
144,,,,
145,,,,
146,,,0.0,
147,,,,
148,,,,
149,,,,
150,,,,
151,,,,
152,,,,
153,,,11.0014829862691,
154,,,,
155,,,,
156,,,,
157,,,,
158,,,,
159,,,,
160,,,0.0,
161,,,,
162,,,,
163,,,,
164,,,,
165,,,,
166,,,,
167,,,4.488685141986409,
168,,,,
169,,,,
170,,,,
171,,,,
172,,,,
173,,,,
174,,,6.397677685645661,
175,,,,
176,,,,
177,,,,
178,,,,
179,,,,
180,,,,
181,,,71.88236177943772,
182,,,,
183,,,,
184,,,,
185,,,,
186,,,,
187,,,,
188,,,0.0,
189,,,,
190,,,,
191,,,,
192,,,,
193,,,,
194,,,,
195,,,3.0302428678867575,
196,,,,
197,,,,
198,,,,
199,,,,
200,,,,
201,,,,
202,,,4.497600697750419,
203,,,,
204,,,,
205,,,,
206,,,,
207,,,,
208,,,,
209,,,10.917395218221182,
210,,,,
211,,,,
212,,,,
213,,,,
214,,,,
215,,,,
216,,,9.05344969315903,
217,,,,
218,,,,
219,,,,
220,,,,
221,,,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
