Date and time: 2022-09-13 08:45:15.793063
Program settings and initial information: 
path_to_file_folder_fixed = 4567days/4567days/
paper_area = 6241mm2; paper_area_thresold = 8000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/10
contour_area_threshold = 1000 pixels 
template_filename = 4567days/4567days/template/template.JPG
leaves parameters(0, 50, 0, 255, 94, 255)
roots parameters(49, 255, 0, 255, 88, 255)
seeds parameters(0, 23, 45, 255, 127, 255)
blur parameters(9, 7, 0, 177)

,roots_area_4567days/4567days/4day/IMG_2145.JPG,leaves_area_4567days/4567days/4day/IMG_2145.JPG,roots_length_4567days/4567days/4day/IMG_2145.JPG,leaves_length_4567days/4567days/4day/IMG_2145.JPG,roots_width_4567days/4567days/4day/IMG_2145.JPG,leaves_width_4567days/4567days/4day/IMG_2145.JPG,plant_area_4567days/4567days/4day/IMG_2145.JPG,seed_area_4567days/4567days/4day/IMG_2145.JPG,roots_max_length_4567days/4567days/4day/IMG_2145.JPG,roots_max_width_4567days/4567days/4day/IMG_2145.JPG,roots_area_4567days/4567days/4day/IMG_2148.JPG,leaves_area_4567days/4567days/4day/IMG_2148.JPG,roots_length_4567days/4567days/4day/IMG_2148.JPG,leaves_length_4567days/4567days/4day/IMG_2148.JPG,roots_width_4567days/4567days/4day/IMG_2148.JPG,leaves_width_4567days/4567days/4day/IMG_2148.JPG,plant_area_4567days/4567days/4day/IMG_2148.JPG,seed_area_4567days/4567days/4day/IMG_2148.JPG,roots_max_length_4567days/4567days/4day/IMG_2148.JPG,roots_max_width_4567days/4567days/4day/IMG_2148.JPG,roots_area_4567days/4567days/4day/IMG_2149.JPG,leaves_area_4567days/4567days/4day/IMG_2149.JPG,roots_length_4567days/4567days/4day/IMG_2149.JPG,leaves_length_4567days/4567days/4day/IMG_2149.JPG,roots_width_4567days/4567days/4day/IMG_2149.JPG,leaves_width_4567days/4567days/4day/IMG_2149.JPG,plant_area_4567days/4567days/4day/IMG_2149.JPG,seed_area_4567days/4567days/4day/IMG_2149.JPG,roots_max_length_4567days/4567days/4day/IMG_2149.JPG,roots_max_width_4567days/4567days/4day/IMG_2149.JPG,roots_area_4567days/4567days/4day/IMG_2153.JPG,leaves_area_4567days/4567days/4day/IMG_2153.JPG,roots_length_4567days/4567days/4day/IMG_2153.JPG,leaves_length_4567days/4567days/4day/IMG_2153.JPG,roots_width_4567days/4567days/4day/IMG_2153.JPG,leaves_width_4567days/4567days/4day/IMG_2153.JPG,plant_area_4567days/4567days/4day/IMG_2153.JPG,seed_area_4567days/4567days/4day/IMG_2153.JPG,roots_max_length_4567days/4567days/4day/IMG_2153.JPG,roots_max_width_4567days/4567days/4day/IMG_2153.JPG,roots_area_4567days/4567days/4day/IMG_2154.JPG,leaves_area_4567days/4567days/4day/IMG_2154.JPG,roots_length_4567days/4567days/4day/IMG_2154.JPG,leaves_length_4567days/4567days/4day/IMG_2154.JPG,roots_width_4567days/4567days/4day/IMG_2154.JPG,leaves_width_4567days/4567days/4day/IMG_2154.JPG,plant_area_4567days/4567days/4day/IMG_2154.JPG,seed_area_4567days/4567days/4day/IMG_2154.JPG,roots_max_length_4567days/4567days/4day/IMG_2154.JPG,roots_max_width_4567days/4567days/4day/IMG_2154.JPG,roots_area_4567days/4567days/5day/IMG_2158.JPG,leaves_area_4567days/4567days/5day/IMG_2158.JPG,roots_length_4567days/4567days/5day/IMG_2158.JPG,leaves_length_4567days/4567days/5day/IMG_2158.JPG,roots_width_4567days/4567days/5day/IMG_2158.JPG,leaves_width_4567days/4567days/5day/IMG_2158.JPG,plant_area_4567days/4567days/5day/IMG_2158.JPG,seed_area_4567days/4567days/5day/IMG_2158.JPG,roots_max_length_4567days/4567days/5day/IMG_2158.JPG,roots_max_width_4567days/4567days/5day/IMG_2158.JPG,roots_area_4567days/4567days/5day/IMG_2159.JPG,leaves_area_4567days/4567days/5day/IMG_2159.JPG,roots_length_4567days/4567days/5day/IMG_2159.JPG,leaves_length_4567days/4567days/5day/IMG_2159.JPG,roots_width_4567days/4567days/5day/IMG_2159.JPG,leaves_width_4567days/4567days/5day/IMG_2159.JPG,plant_area_4567days/4567days/5day/IMG_2159.JPG,seed_area_4567days/4567days/5day/IMG_2159.JPG,roots_max_length_4567days/4567days/5day/IMG_2159.JPG,roots_max_width_4567days/4567days/5day/IMG_2159.JPG,roots_area_4567days/4567days/5day/IMG_2161.JPG,leaves_area_4567days/4567days/5day/IMG_2161.JPG,roots_length_4567days/4567days/5day/IMG_2161.JPG,leaves_length_4567days/4567days/5day/IMG_2161.JPG,roots_width_4567days/4567days/5day/IMG_2161.JPG,leaves_width_4567days/4567days/5day/IMG_2161.JPG,plant_area_4567days/4567days/5day/IMG_2161.JPG,seed_area_4567days/4567days/5day/IMG_2161.JPG,roots_max_length_4567days/4567days/5day/IMG_2161.JPG,roots_max_width_4567days/4567days/5day/IMG_2161.JPG,roots_area_4567days/4567days/5day/IMG_2166.JPG,leaves_area_4567days/4567days/5day/IMG_2166.JPG,roots_length_4567days/4567days/5day/IMG_2166.JPG,leaves_length_4567days/4567days/5day/IMG_2166.JPG,roots_width_4567days/4567days/5day/IMG_2166.JPG,leaves_width_4567days/4567days/5day/IMG_2166.JPG,plant_area_4567days/4567days/5day/IMG_2166.JPG,seed_area_4567days/4567days/5day/IMG_2166.JPG,roots_max_length_4567days/4567days/5day/IMG_2166.JPG,roots_max_width_4567days/4567days/5day/IMG_2166.JPG,roots_area_4567days/4567days/5day/IMG_2168.JPG,leaves_area_4567days/4567days/5day/IMG_2168.JPG,roots_length_4567days/4567days/5day/IMG_2168.JPG,leaves_length_4567days/4567days/5day/IMG_2168.JPG,roots_width_4567days/4567days/5day/IMG_2168.JPG,leaves_width_4567days/4567days/5day/IMG_2168.JPG,plant_area_4567days/4567days/5day/IMG_2168.JPG,seed_area_4567days/4567days/5day/IMG_2168.JPG,roots_max_length_4567days/4567days/5day/IMG_2168.JPG,roots_max_width_4567days/4567days/5day/IMG_2168.JPG,roots_area_4567days/4567days/6day/IMG_2176.JPG,leaves_area_4567days/4567days/6day/IMG_2176.JPG,roots_length_4567days/4567days/6day/IMG_2176.JPG,leaves_length_4567days/4567days/6day/IMG_2176.JPG,roots_width_4567days/4567days/6day/IMG_2176.JPG,leaves_width_4567days/4567days/6day/IMG_2176.JPG,plant_area_4567days/4567days/6day/IMG_2176.JPG,seed_area_4567days/4567days/6day/IMG_2176.JPG,roots_max_length_4567days/4567days/6day/IMG_2176.JPG,roots_max_width_4567days/4567days/6day/IMG_2176.JPG,roots_area_4567days/4567days/6day/IMG_2177.JPG,leaves_area_4567days/4567days/6day/IMG_2177.JPG,roots_length_4567days/4567days/6day/IMG_2177.JPG,leaves_length_4567days/4567days/6day/IMG_2177.JPG,roots_width_4567days/4567days/6day/IMG_2177.JPG,leaves_width_4567days/4567days/6day/IMG_2177.JPG,plant_area_4567days/4567days/6day/IMG_2177.JPG,seed_area_4567days/4567days/6day/IMG_2177.JPG,roots_max_length_4567days/4567days/6day/IMG_2177.JPG,roots_max_width_4567days/4567days/6day/IMG_2177.JPG,roots_area_4567days/4567days/6day/IMG_2180.JPG,leaves_area_4567days/4567days/6day/IMG_2180.JPG,roots_length_4567days/4567days/6day/IMG_2180.JPG,leaves_length_4567days/4567days/6day/IMG_2180.JPG,roots_width_4567days/4567days/6day/IMG_2180.JPG,leaves_width_4567days/4567days/6day/IMG_2180.JPG,plant_area_4567days/4567days/6day/IMG_2180.JPG,seed_area_4567days/4567days/6day/IMG_2180.JPG,roots_max_length_4567days/4567days/6day/IMG_2180.JPG,roots_max_width_4567days/4567days/6day/IMG_2180.JPG,roots_area_4567days/4567days/6day/IMG_2181.JPG,leaves_area_4567days/4567days/6day/IMG_2181.JPG,roots_length_4567days/4567days/6day/IMG_2181.JPG,leaves_length_4567days/4567days/6day/IMG_2181.JPG,roots_width_4567days/4567days/6day/IMG_2181.JPG,leaves_width_4567days/4567days/6day/IMG_2181.JPG,plant_area_4567days/4567days/6day/IMG_2181.JPG,seed_area_4567days/4567days/6day/IMG_2181.JPG,roots_max_length_4567days/4567days/6day/IMG_2181.JPG,roots_max_width_4567days/4567days/6day/IMG_2181.JPG,roots_area_4567days/4567days/6day/IMG_2185.JPG,leaves_area_4567days/4567days/6day/IMG_2185.JPG,roots_length_4567days/4567days/6day/IMG_2185.JPG,leaves_length_4567days/4567days/6day/IMG_2185.JPG,roots_width_4567days/4567days/6day/IMG_2185.JPG,leaves_width_4567days/4567days/6day/IMG_2185.JPG,plant_area_4567days/4567days/6day/IMG_2185.JPG,seed_area_4567days/4567days/6day/IMG_2185.JPG,roots_max_length_4567days/4567days/6day/IMG_2185.JPG,roots_max_width_4567days/4567days/6day/IMG_2185.JPG,roots_area_4567days/4567days/6day/IMG_2190.JPG,leaves_area_4567days/4567days/6day/IMG_2190.JPG,roots_length_4567days/4567days/6day/IMG_2190.JPG,leaves_length_4567days/4567days/6day/IMG_2190.JPG,roots_width_4567days/4567days/6day/IMG_2190.JPG,leaves_width_4567days/4567days/6day/IMG_2190.JPG,plant_area_4567days/4567days/6day/IMG_2190.JPG,seed_area_4567days/4567days/6day/IMG_2190.JPG,roots_max_length_4567days/4567days/6day/IMG_2190.JPG,roots_max_width_4567days/4567days/6day/IMG_2190.JPG,roots_area_4567days/4567days/6day/IMG_2191.JPG,leaves_area_4567days/4567days/6day/IMG_2191.JPG,roots_length_4567days/4567days/6day/IMG_2191.JPG,leaves_length_4567days/4567days/6day/IMG_2191.JPG,roots_width_4567days/4567days/6day/IMG_2191.JPG,leaves_width_4567days/4567days/6day/IMG_2191.JPG,plant_area_4567days/4567days/6day/IMG_2191.JPG,seed_area_4567days/4567days/6day/IMG_2191.JPG,roots_max_length_4567days/4567days/6day/IMG_2191.JPG,roots_max_width_4567days/4567days/6day/IMG_2191.JPG,roots_area_4567days/4567days/7day/IMG_2202.JPG,leaves_area_4567days/4567days/7day/IMG_2202.JPG,roots_length_4567days/4567days/7day/IMG_2202.JPG,leaves_length_4567days/4567days/7day/IMG_2202.JPG,roots_width_4567days/4567days/7day/IMG_2202.JPG,leaves_width_4567days/4567days/7day/IMG_2202.JPG,plant_area_4567days/4567days/7day/IMG_2202.JPG,seed_area_4567days/4567days/7day/IMG_2202.JPG,roots_max_length_4567days/4567days/7day/IMG_2202.JPG,roots_max_width_4567days/4567days/7day/IMG_2202.JPG,roots_area_4567days/4567days/7day/IMG_2204.JPG,leaves_area_4567days/4567days/7day/IMG_2204.JPG,roots_length_4567days/4567days/7day/IMG_2204.JPG,leaves_length_4567days/4567days/7day/IMG_2204.JPG,roots_width_4567days/4567days/7day/IMG_2204.JPG,leaves_width_4567days/4567days/7day/IMG_2204.JPG,plant_area_4567days/4567days/7day/IMG_2204.JPG,seed_area_4567days/4567days/7day/IMG_2204.JPG,roots_max_length_4567days/4567days/7day/IMG_2204.JPG,roots_max_width_4567days/4567days/7day/IMG_2204.JPG,roots_area_4567days/4567days/7day/IMG_2206 (2).JPG,leaves_area_4567days/4567days/7day/IMG_2206 (2).JPG,roots_length_4567days/4567days/7day/IMG_2206 (2).JPG,leaves_length_4567days/4567days/7day/IMG_2206 (2).JPG,roots_width_4567days/4567days/7day/IMG_2206 (2).JPG,leaves_width_4567days/4567days/7day/IMG_2206 (2).JPG,plant_area_4567days/4567days/7day/IMG_2206 (2).JPG,seed_area_4567days/4567days/7day/IMG_2206 (2).JPG,roots_max_length_4567days/4567days/7day/IMG_2206 (2).JPG,roots_max_width_4567days/4567days/7day/IMG_2206 (2).JPG,roots_area_4567days/4567days/7day/IMG_2208 (2).JPG,leaves_area_4567days/4567days/7day/IMG_2208 (2).JPG,roots_length_4567days/4567days/7day/IMG_2208 (2).JPG,leaves_length_4567days/4567days/7day/IMG_2208 (2).JPG,roots_width_4567days/4567days/7day/IMG_2208 (2).JPG,leaves_width_4567days/4567days/7day/IMG_2208 (2).JPG,plant_area_4567days/4567days/7day/IMG_2208 (2).JPG,seed_area_4567days/4567days/7day/IMG_2208 (2).JPG,roots_max_length_4567days/4567days/7day/IMG_2208 (2).JPG,roots_max_width_4567days/4567days/7day/IMG_2208 (2).JPG,roots_area_4567days/4567days/7day/IMG_2211 (2).JPG,leaves_area_4567days/4567days/7day/IMG_2211 (2).JPG,roots_length_4567days/4567days/7day/IMG_2211 (2).JPG,leaves_length_4567days/4567days/7day/IMG_2211 (2).JPG,roots_width_4567days/4567days/7day/IMG_2211 (2).JPG,leaves_width_4567days/4567days/7day/IMG_2211 (2).JPG,plant_area_4567days/4567days/7day/IMG_2211 (2).JPG,seed_area_4567days/4567days/7day/IMG_2211 (2).JPG,roots_max_length_4567days/4567days/7day/IMG_2211 (2).JPG,roots_max_width_4567days/4567days/7day/IMG_2211 (2).JPG,roots_area_4567days/4567days/7day/IMG_2215.JPG,leaves_area_4567days/4567days/7day/IMG_2215.JPG,roots_length_4567days/4567days/7day/IMG_2215.JPG,leaves_length_4567days/4567days/7day/IMG_2215.JPG,roots_width_4567days/4567days/7day/IMG_2215.JPG,leaves_width_4567days/4567days/7day/IMG_2215.JPG,plant_area_4567days/4567days/7day/IMG_2215.JPG,seed_area_4567days/4567days/7day/IMG_2215.JPG,roots_max_length_4567days/4567days/7day/IMG_2215.JPG,roots_max_width_4567days/4567days/7day/IMG_2215.JPG,roots_area_4567days/4567days/7day/IMG_2220.JPG,leaves_area_4567days/4567days/7day/IMG_2220.JPG,roots_length_4567days/4567days/7day/IMG_2220.JPG,leaves_length_4567days/4567days/7day/IMG_2220.JPG,roots_width_4567days/4567days/7day/IMG_2220.JPG,leaves_width_4567days/4567days/7day/IMG_2220.JPG,plant_area_4567days/4567days/7day/IMG_2220.JPG,seed_area_4567days/4567days/7day/IMG_2220.JPG,roots_max_length_4567days/4567days/7day/IMG_2220.JPG,roots_max_width_4567days/4567days/7day/IMG_2220.JPG
0,5956.0,4240.0,67.8686292870347,50.41545037703047,12.0,11.5,211.68751310735752,2206.0,50.901471965276016,16.0,6570.0,2317.0,67.79404654311912,35.862741059453654,13.5,9.0,216.71816637050372,1642.0,67.79404654311912,13.5,5982.0,3495.0,111.2250681596129,34.81261760440671,7.5,14.0,329.739735118941,2960.0,37.075022719870965,22.5,4059.0,5102.0,75.10195079852255,60.311198149540296,7.666666666666667,12.0,395.020759075748,1297.0,50.06796719901503,11.5,8432.0,3657.0,95.83298020952614,29.92553014835042,10.8,15.0,181.47763361349405,4011.0,57.49978812571568,18.0,8706.0,6783.0,142.301738965102,71.96813193927683,8.222222222222221,12.666666666666666,856.3560401174409,1623.0,63.2452173178231,18.5,13179.0,14848.0,191.00983356410578,169.82860687516256,9.272727272727273,11.75,567.8726512905331,3419.0,52.09359097202885,34.0,14493.0,1.0,243.47202058728735,0.0,8.0,0,243.51848797012175,0.0,81.15734019576244,24.0,6355.0,5351.0,135.31118046243174,112.54449206311959,6.75,6.833333333333333,221.12124617108213,1309.0,33.827795115607934,27.0,6012.0,6576.0,126.44692324490282,94.51129312929064,6.833333333333333,10.0,279.2675617219085,1691.0,63.22346162245141,13.666666666666666,11217.0,6727.0,212.6840185911118,49.71696714042177,7.25,18.6,341.8179322936616,1053.0,159.51301394333387,9.666666666666666,10225.0,6908.0,199.70206854577268,115.19966126468005,7.4,8.666666666666666,548.3895150453259,1947.0,119.82124112746361,12.333333333333334,8952.0,6671.0,183.30856618612134,73.55434209109532,7.0,13.0,498.5625433111174,1165.0,61.10285539537378,21.0,11456.0,9048.0,175.92568631650502,120.76980527411948,8.909090909090908,10.25,836.0297955296957,1438.0,63.972976842365455,24.5,7893.0,8539.0,170.50589397849026,111.26212595433864,6.333333333333333,10.5,291.3642780556201,1746.0,85.25294698924513,12.666666666666666,10656.0,5454.0,231.93656176860526,59.69456064669971,6.285714285714286,12.5,293.4794112574886,1116.0,132.53517815348872,11.0,10993.0,5685.0,214.18457203728565,75.68939472590243,6.833333333333333,10.0,270.4268482147675,1213.0,107.09228601864282,13.666666666666666,19288.0,11385.0,318.28387277427356,142.1077882890991,9.076923076923077,12.0,742.6874693316317,1704.0,97.9334993151611,29.5,7751.0,9126.0,29.86177144580719,26.163854375198756,36.851851851851855,49.52173913043478,308.9119983463253,1285.0,3.3179746050896877,331.6666666666667,11487.0,10412.0,212.00365954776382,242.12600766486105,7.875,6.25,650.5851760214184,1597.0,79.50137233041143,21.0,22556.0,11585.0,266.51511599358196,16.864780276807178,12.25,99.42857142857143,676.5293484773971,2263.0,39.97726739903729,81.66666666666667,7869.0,11326.0,139.0595775974166,13.646663915956228,8.0,117.33333333333333,355.2748957988064,1286.0,69.5297887987083,16.0,14684.0,7975.0,215.92144322830464,163.5898287997339,9.3,6.666666666666667,1037.2975960566039,3693.0,64.77643296849139,31.0,21465.0,12349.0,361.6576688903884,88.94285441422646,7.888888888888889,18.454545454545453,1409.5871854790655,2509.0,120.55255629679613,23.666666666666668
1,6250.0,3540.0,104.22257523726027,42.09214489025657,8.2,11.5,177.8070402238587,1571.0,41.689030094904105,20.5,6284.0,3552.0,159.1598213488022,49.48036712078612,5.5,10.0,182.81714231523242,1208.0,79.5799106744011,11.0,6374.0,2109.0,88.88522874239877,29.40993840880436,10.0,10.0,364.1789808887428,2108.0,59.25681916159918,15.0,4573.0,2627.0,43.97926116915498,41.40533582617075,14.75,9.0,159.59997710810939,1067.0,32.98444587686623,19.666666666666668,12084.0,3160.0,134.84230975936552,35.261643399503065,11.0,11.0,519.874283755385,3119.0,80.90538585561931,18.333333333333332,9737.0,5922.0,133.5303074930426,88.43143009532055,9.8,9.0,397.1432978666447,2017.0,80.11818449582559,16.333333333333332,7396.0,5773.0,131.2803807677621,332.5106247982754,7.571428571428571,2.3333333333333335,378.22354143062,2158.0,56.26302032904089,17.666666666666668,6472.0,6871.0,128.85921773655625,87.9450508300691,6.75,10.5,342.59660150693634,1744.0,32.21480443413906,27.0,8683.0,5443.0,110.57645191743303,60.175108612054196,11.285714285714286,13.0,1068.6218692235263,1136.0,63.18654395281888,19.75,3912.0,6154.0,86.49826378480839,156.08160635402925,6.5,5.666666666666667,210.7106802607388,812.0,28.83275459493613,19.5,10093.0,8556.0,239.2150084291802,78.41075960432234,5.8,15.0,480.3894499711595,1079.0,143.52900505750813,9.666666666666666,11241.0,4458.0,220.28954687226127,67.82150538844633,7.375,9.5,319.6214662603483,1125.0,82.60858007709797,19.666666666666668,12246.0,7171.0,179.11374166309537,146.8393351341238,9.8,7.0,701.1536567339837,1030.0,53.73412249892862,32.666666666666664,9958.0,7086.0,166.14524216949624,126.45156429141979,8.2,7.666666666666667,301.2567373227661,1301.0,49.84357265084888,27.333333333333332,7840.0,5431.0,178.76992248431037,92.87941157643075,6.0,8.0,236.15555788826487,1228.0,71.50796899372413,15.0,5855.0,3464.0,106.80590776996296,47.392271287167176,7.5,10.0,171.92476512532895,915.0,40.052215413736114,20.0,6376.0,2218.0,108.36929900013561,62.16880155609928,7.833333333333333,4.75,283.4199577940429,1256.0,54.184649500067806,15.666666666666666,21238.0,10351.0,369.23685017777643,258.40276092761786,8.615384615384615,6.0,664.320912007621,1158.0,85.20850388717916,37.333333333333336,14360.0,7666.0,215.87143102192113,33.0372411580308,9.444444444444445,32.94444444444444,435.56087832087417,2339.0,47.97142911598249,42.5,11605.0,10099.0,174.48403692134363,57.844173533366956,9.666666666666666,25.375,474.8235656479842,1810.0,58.16134564044788,29.0,16811.0,9732.0,217.90432217800594,63.207904225792454,11.166666666666666,22.285714285714285,606.5655878171634,1460.0,54.476080544501485,44.666666666666664,11948.0,11459.0,223.0944323090136,30.991522169573308,7.571428571428571,52.27272727272727,439.7190146562201,1120.0,63.741266374003885,26.5,12119.0,8125.0,194.97647159372798,34.531807545996294,8.5,32.1764705882353,346.69157308841926,2287.0,58.49294147811839,28.333333333333332,26687.0,12960.0,435.6177475740111,97.7368867144193,8.142857142857142,17.625,1214.9134181916488,2263.0,124.46221359257461,28.5
2,4740.0,4161.0,83.6319598311604,42.146312433900654,7.75,13.5,315.69420759657504,1687.0,41.8159799155802,15.5,6400.0,3108.0,89.15381463204706,48.10591247854206,10.0,9.0,202.74636481366608,1137.0,89.15381463204706,10.0,4093.0,2469.0,60.08079554153191,45.90683605584825,9.5,7.5,132.74958286140716,1247.0,30.040397770765956,19.0,5245.0,2662.0,80.43452618542949,53.94469714086676,9.25,7.0,164.0268818504386,1233.0,60.32589463907212,12.333333333333334,5729.0,3177.0,76.02304158033813,146.2367862202255,9.25,2.6666666666666665,121.17342202876928,6125.0,19.005760395084533,37.0,7823.0,6350.0,86.07677959881705,104.0736120367124,12.214285714285714,8.2,489.19536342864916,1512.0,18.44502419974651,57.0,7434.0,7034.0,119.2939711162025,128.908540886395,8.375,7.333333333333333,280.120766173085,1593.0,44.73523916857594,22.333333333333332,5099.0,7284.0,103.82975547021265,78.3142293999167,6.6,12.5,243.67201344000836,1634.0,41.531902188085056,16.5,8068.0,3969.0,168.05007073749005,49.6026820096999,6.9,11.5,236.49955236205557,2291.0,50.41502122124701,23.0,5557.0,6335.0,90.41441535591999,151.74600617752844,8.833333333333334,6.0,263.166299564939,1351.0,45.20720767795999,17.666666666666668,11222.0,6976.0,183.02585191355269,115.7371177213289,8.428571428571429,8.285714285714286,703.657209600184,1224.0,78.43965082009402,19.666666666666668,10339.0,5065.0,255.11951761175442,91.50407373061255,5.857142857142857,8.0,308.10159966932247,1123.0,109.33693611932331,13.666666666666666,7959.0,6279.0,207.42282370475627,90.00180305606112,5.5,10.0,319.3524640219382,1481.0,103.71141185237813,11.0,12014.0,6393.0,217.5458805357729,97.18334306481259,7.555555555555555,9.0,444.2715623570694,1553.0,72.5152935119243,22.666666666666668,8326.0,8526.0,105.1487077820982,245.57341983371052,10.833333333333334,4.75,302.9694336764915,1195.0,35.0495692606994,32.5,13104.0,4342.0,215.13683242969003,66.0050172982037,8.333333333333334,9.0,291.86030486844766,1264.0,71.71227747656336,25.0,8179.0,2965.0,139.60795603886882,78.95129476246287,7.8,5.0,175.5221978908382,1407.0,55.843182415547524,19.5,13399.0,8407.0,282.67026744391455,151.10832267465054,7.1,8.333333333333334,443.7144539008367,487.0,84.80108023317436,23.666666666666668,10751.0,8791.0,34.30093809755864,10.343514107100322,44.5,120.66666666666667,405.0829049766886,823.0,5.716823016259774,267.0,11609.0,9284.0,266.4095347013604,112.44526823819922,6.333333333333333,12.0,412.90934414632744,1469.0,88.80317823378681,19.0,13298.0,8720.0,258.5531803274454,166.69957943921625,7.444444444444445,7.571428571428571,419.48925878121275,1231.0,86.1843934424818,22.333333333333332,12185.0,8844.0,180.2772560825458,86.82755851170927,9.555555555555555,14.4,709.7902941972385,1106.0,60.09241869418192,28.666666666666668,16000.0,8016.0,178.0958987686345,42.46801740211905,12.285714285714286,25.8125,423.35700469701624,1350.0,50.88454250532415,43.0,14867.0,10241.0,282.29808141044055,157.06264179884917,7.0,8.666666666666666,1022.7837132047486,1887.0,94.09936047014685,21.0
3,3239.0,1904.0,68.13860317013133,65.08824890657188,6.5,4.0,200.3753243134741,1182.0,34.069301585065666,13.0,5949.0,3012.0,69.05938063099583,76.28729820219482,12.0,5.5,202.49409617444542,1598.0,51.794535473246874,16.0,3910.0,3641.0,49.568024129671564,63.46703754531572,11.0,8.0,143.38666215902524,1669.0,24.784012064835782,22.0,3720.0,2908.0,37.69238793464018,30.556202660196554,14.0,13.5,145.4741265212226,984.0,37.69238793464018,14.0,5773.0,2738.0,77.0232574573006,30.552651780961835,9.2,11.0,156.5122173496867,2733.0,46.21395447438036,15.333333333333334,9966.0,5615.0,148.81925571259112,60.36990638118235,9.0,12.5,380.2013107191591,2015.0,74.40962785629556,18.0,4915.0,6975.0,103.61534749830156,122.26957015624305,6.375,7.666666666666667,318.5472881947007,1589.0,38.855755311863085,17.0,10517.0,6523.0,171.32418721792138,105.19845930305942,8.25,8.333333333333334,295.2023858619447,1068.0,42.831046804480344,33.0,5554.0,4427.0,163.73938550130396,53.021276191627344,4.875,12.0,234.98134483346382,1005.0,81.86969275065198,9.75,4356.0,5049.0,84.8882825830323,77.74822715878983,7.375,9.333333333333334,182.64966083772012,1292.0,31.833105968637106,19.666666666666668,8618.0,6160.0,152.316553206533,89.1360225811297,7.777777777777778,9.5,471.3850413834972,1357.0,67.69624586957022,17.5,10260.0,4518.0,310.3647436638954,62.18818673283994,4.777777777777778,10.5,874.6429987900816,1017.0,103.4549145546318,14.333333333333334,8028.0,8420.0,205.48497114362465,150.86303187849072,5.6,8.0,328.48503842652866,1400.0,82.19398845744985,14.0,8970.0,6159.0,163.62920455961876,95.75405431767746,7.5,8.8,265.78614070736074,1433.0,49.088761367885624,25.0,12301.0,6910.0,246.28471065599197,109.08262832907438,6.833333333333333,8.666666666666666,346.2454333465798,1431.0,123.14235532799599,13.666666666666666,3878.0,2219.0,71.94082594889196,31.956803812514874,7.375,9.5,113.29065225052297,996.0,13.488904865417242,39.333333333333336,6457.0,2913.0,126.42310045660717,60.59894647002906,6.8,6.4,278.23512211609193,1137.0,50.569240182642865,17.0,15041.0,7714.0,382.56870644904274,115.54355508428041,5.888888888888889,10.0,476.73923843589074,858.0,127.52290214968092,17.666666666666668,12422.0,8649.0,76.15695938474582,12.314751748048486,23.157894736842106,99.71428571428571,403.4299990149008,1328.0,12.024783060749341,146.66666666666666,15510.0,12481.0,304.1427532915409,245.1347961993836,7.411764705882353,7.4,810.5883390252735,1982.0,53.67225058086016,42.0,11783.0,8259.0,75.46460224849736,17.004661451201883,22.6,70.3,379.98733612067355,1622.0,22.639380674549212,75.33333333333333,13769.0,12697.0,90.11975374247888,15.190689344111934,21.6,118.16666666666667,554.8228443603256,1355.0,24.031934331327705,81.0,21387.0,10040.0,295.4262093064318,68.11188301526961,9.9,20.157894736842106,540.2766969563035,1296.0,88.62786279192954,33.0,18262.0,9039.0,336.0935023373401,95.35258394314673,7.222222222222222,12.6,481.0309464396167,2486.0,112.03116744578004,21.666666666666668
