Date and time: 2022-12-21 16:38:21.883667
Program settings and initial information: 
path_to_file_folder_fixed = C:/Users/dasha/plants/for_git/plants/peas_FeSO4/raw_data
paper_area = 6241mm2; paper_area_threshold = 5000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/11
contour_area_threshold = 1000 pixels 
template_filename = C:/Users/dasha/plants/for_git/plants/peas_FeSO4/raw_data/template/template.jpg
leaves parameters[0, 50, 0, 255, 94, 255]
roots parameters[61, 255, 0, 255, 94, 255]
seeds parameters[0, 28, 111, 255, 132, 255]
blur parameters[7, 3, 118]

,0.0,0.0025,0.01
0,12.119267479421056,32.516764871966444,9.216269312029384
1,118.39922076525757,0.0,0.0
2,10.462379807881936,45.95976073009516,26.945811505027056
3,35.78405268988999,16.589455813074057,0.0
4,23.325427678949318,0.0,0.0
5,119.87353897852775,81.38007484714299,102.33570917750903
6,158.02127072404946,71.74510582633012,57.69627347114631
7,25.02877389993059,59.29794440277429,0.0
8,0.0,53.0453866567373,35.87926092700001
9,86.58099564204117,,50.552381473255515
10,131.69049781968286,43.46235835285409,4.204878522386381
11,140.66190077985172,48.55376528891164,12.383697991664825
12,120.54505597998109,,33.01592037397236
13,81.40384546496428,47.28475281294113,69.02204887482365
14,172.63794023770578,0.0,
15,108.08951389573615,46.05143590019329,4.258533980923869
16,153.60713067548434,8.516862264323535,42.497528842067574
17,16.216270095047676,96.32160162447515,4.807491857434186
18,21.677291207984005,11.568425825951993,13.614465949879337
19,17.617244694777863,,
20,35.627573036126435,43.6419966328878,0.0
21,72.02029113723597,43.17717696304062,48.82411097892238
22,114.10410033535072,91.65163902764458,45.8712662440118
23,107.57884753473036,40.3357821835955,50.37872604509766
24,,107.17568118979686,77.34922373866787
25,160.57799068073913,117.36712921224488,80.73826024755463
26,71.77925668370128,18.031233216051337,43.987450920083454
27,53.16419875120977,118.38264132180298,61.809801914557
28,72.65688456343851,40.506012009209286,24.208144289638405
29,135.94073163260134,7.707166920317227,0.0
30,13.229309499578164,66.32520377068735,31.789136656462457
31,4.727664310489507,16.03365975387423,66.33277056994233
32,26.761036236127513,78.48019954640758,12.921594187133175
33,111.67819743527201,37.363378647459946,25.102844350095637
34,218.27389346454814,24.124295801351842,0.0
35,23.62007271553421,79.97037727703447,53.064063608408425
36,22.973071377597282,92.6553271335844,88.48915385424229
37,85.36695231159808,32.07860974204575,41.089844723945156
38,70.15931109422378,82.77916689153726,0.0
