Date and time: 2022-12-21 16:38:21.883667
Program settings and initial information: 
path_to_file_folder_fixed = C:/Users/dasha/plants/for_git/plants/peas_FeSO4/raw_data
paper_area = 6241mm2; paper_area_threshold = 5000pixels 
paper threshold position = photo width/x_pos_divider = img.shape[0]/11
contour_area_threshold = 1000 pixels 
template_filename = C:/Users/dasha/plants/for_git/plants/peas_FeSO4/raw_data/template/template.jpg
leaves parameters[0, 50, 0, 255, 94, 255]
roots parameters[61, 255, 0, 255, 94, 255]
seeds parameters[0, 28, 111, 255, 132, 255]
blur parameters[7, 3, 118]

,0.0,0.0025,0.01
0,409.138168088211,318.3058888877512,335.6152871821288
1,576.0776016858873,7.923699919112903,51.592502731098186
2,305.45819675157645,399.747465878956,
3,639.490689192571,427.06506035815573,1.4288110328901364
4,693.2083167520688,18.147828847000522,46.37423635010813
5,558.6721726388704,,620.4456604778364
6,529.4508444600642,381.0741273410985,
7,,358.18579633266523,118.41971527664208
8,14.557598723460941,318.6451297955433,236.9643370996902
9,470.2019655744738,382.5527874551369,328.4036779449439
10,850.9672756507886,206.69964399475361,151.46294080156994
11,707.7171433084409,490.0206104230689,178.87164665297135
12,710.3849738184172,187.0189397615546,336.0352475005266
13,402.70301947382563,435.1005866874174,376.82626293762667
14,680.2696888477935,7.0770142422722095,
15,445.5132123618969,620.8282787430759,325.33405996720194
16,417.4168618811428,154.52812362415145,
17,465.2455216910292,537.1341983474458,
18,309.4865920817453,,414.7279328510674
19,300.7470225518874,658.1253944770918,
20,683.8533708963832,275.7716138117831,0.900772172908999
21,793.6102361200469,185.3386792633433,302.61048799706055
22,653.1462124711971,367.8283972539954,257.50476224362495
23,545.4942734299052,341.51920554618704,186.59670046235283
24,941.283296761133,451.3587684395591,219.2821680261535
25,449.27823674335446,549.2225365992042,398.7807738916862
26,379.064748106742,544.2271877911679,148.83055689600874
27,620.628710158102,412.65542865041414,359.2161760347137
28,566.7007828265474,,420.44317698262796
29,456.8230612079145,157.2439078706216,154.7464470838839
30,280.67332378799506,,
31,184.16253058132205,235.9537254139064,
32,432.43799701058606,297.461358421084,728.1966490233991
33,669.1574310732216,248.84309557071802,
34,679.7234340790459,164.22112144880924,238.67356471147409
35,1026.0011620360006,381.833762031302,270.74559035602095
36,1003.5545122424745,303.71407157579165,250.89851740003513
37,804.1879323978471,187.35188206474362,210.37597157160815
38,837.1945900138595,382.17589018870086,143.67946830997215
39,,372.4458466012061,175.2855856031002
40,579.941621236327,,129.96869456470762
41,407.73489123090286,339.7765596363152,314.43624076730646
42,627.1674278658323,115.78826010832726,
43,590.6674871871766,284.1509081880266,317.41347706748485
44,497.8160034820059,117.11420182866269,570.3440909984497
45,439.86321721661767,433.4142914069264,594.3232674634754
46,29.257074558938363,482.43886538033246,391.24573413661216
47,,220.43504479669193,256.93749704493933
48,605.7443435665377,343.69415259310085,421.99623245316076
49,626.8251411629724,516.5714821060521,47.240638599278306
50,399.2991902593041,479.86883744941144,209.04046183644923
51,,351.48751409097355,125.89983950311208
52,,403.24603499646753,173.66872996877535
53,711.9603263904045,550.3776403493503,166.3878401410139
54,535.0163839314392,407.71909140241837,138.0563896572895
55,646.9803173182322,548.9238970174163,102.52326223813532
56,431.3939205138781,262.10513018726897,395.19049503176535
57,416.96688508497186,332.2522397534479,705.7394669194954
58,699.1415189625623,311.1252570685257,649.394614448567
59,483.18123715333536,327.0453096493064,
60,184.74289262041418,91.57911210659316,429.0160431799688
61,399.6134028584049,400.309589226365,474.0857129348294
62,424.7567347284844,134.87877084504404,308.99591641719735
63,450.3438728637519,610.5349213229242,51.48222231189589
64,446.4691027792251,288.5266453155756,171.4292779580282
65,,472.45060767710686,282.9624680854766
66,710.9343959821897,208.1888252941116,425.22941626890787
67,,227.15138941505316,221.74260206120536
68,794.1408897794682,217.99759898430378,33.99094231217984
69,403.5253612152332,252.13660448257852,217.32919013124354
70,603.9172660156195,467.01903918416656,11.337304934889126
71,714.0426476653474,382.3033065081278,628.9564044563559
72,356.82716633614115,184.96157419592865,80.47933448300746
73,542.5521186714233,357.3556742476453,171.76793504092294
74,700.1033064477502,178.41209103591294,428.4880043199877
75,576.9481447445255,374.97245643620016,
76,752.6783562872737,169.66226568549624,49.20079730647774
77,578.8428561074439,399.2905614739718,227.8260651639718
78,275.96214958830603,182.48472616134413,87.60213750575404
79,282.39734043353343,259.4053211422486,160.91725928728943
80,687.6387003335894,542.8692956679328,255.76719533051806
81,434.2515779598616,478.1058289903447,178.79075805786147
82,547.6345765229049,85.6909805768581,26.949557423883018
83,577.9879658418101,135.46970829451092,184.23998482459362
84,416.8451638703957,235.54503107723738,
85,480.3146701146068,604.698269365314,551.0240809450222
86,452.643233851365,81.45343728463129,486.04424005793163
87,313.7485555558001,270.6349171364812,651.5688921073129
88,517.5716383128932,229.46561738804573,457.7786304942355
89,1019.1048204538687,275.98233114014795,689.0596511659736
90,166.25665472815615,231.87118175054061,78.64672902777882
91,593.7445049347211,639.0879340002252,215.684531786604
92,481.3078945964907,152.1637938095774,270.9393105810093
93,608.6632232337364,378.62824956228815,150.68348621858024
94,470.96379472326043,175.72721594806842,23.092876105586047
95,482.77101088629337,23.11611649789591,228.77990983576453
96,643.0637929421902,25.320694297971677,15.638095755936316
97,287.7734795042358,128.97805585200183,347.55504285866715
98,561.9445368719691,357.9330782261276,59.04716898965542
99,547.2499114186078,171.12091756642928,172.69976832324258
100,339.6161721649293,568.9679440780823,
101,655.0867564081188,169.30897507963277,70.41553503395521
102,368.55839516471616,141.57772009370146,13.884315906562847
103,820.4827076343812,231.96436507877257,260.2920968612901
104,615.9079101092709,51.74367749598124,21.307921055709425
105,217.85766779214137,321.9162844154115,65.77105744377636
106,142.73492267318704,415.3552376954344,228.72040971084073
107,527.4296072325767,116.57104497936866,141.9969944891719
108,487.6235991395521,2.0927513899269967,149.74599834018807
109,640.9928027055154,32.094179712697226,195.96610308619168
110,,325.8182359488291,56.133128527185505
111,584.0020406485862,258.64294214645497,276.75953383048596
112,455.3715936048341,108.03706734818898,188.44775079444474
113,546.7324653018885,184.19555640154178,119.67845455925425
114,346.3407327287007,306.31928049465995,246.59414761119115
115,708.458319087788,487.4674699147239,226.0006320719268
116,456.53163912703917,262.18682453534,146.67055863711357
117,288.1431568011586,147.61086139637746,69.01778511047571
118,656.1210246926693,162.14829471571767,
119,558.7985288941925,335.79873447530895,70.01264115639394
120,189.0614689701291,174.28944781758423,42.0801142137906
121,642.7680277662678,82.30423786949531,82.90170544254082
122,357.75905815681983,17.844300019453858,117.49609577389877
123,482.50275761815095,95.64729053209179,89.59760051670543
124,499.4356735822506,354.7881417892149,96.74127591511417
125,557.2924731243747,209.95093900758098,48.39074300212218
126,441.66304073644744,246.93834012487756,444.0496201347259
127,95.46459332991337,218.067828367997,352.57465292034647
128,553.8962897040776,133.614353270054,329.55837084705104
129,157.79439999834239,207.61245530081897,39.04381452919351
130,625.7979515423524,121.90676226361,224.44757660139405
131,553.3310239827304,92.79994522202995,416.4052327592428
132,447.0779548651082,434.58938024102304,150.70850286049873
133,157.36922798183195,165.47113661728116,47.92989595257866
134,296.5944650268752,14.122078081644771,43.10713547098734
135,344.68384280550896,,32.628634558590065
136,410.0257806185872,443.81943598363927,32.62190676625538
137,802.5212137622445,98.70046049775151,87.95286574947129
138,374.0945426100894,231.4269277892641,31.87004324943983
139,380.6321502857448,405.3740291681589,111.52068479021185
140,628.6830787718696,229.76166385609895,107.12976635734958
141,146.81417910659272,309.50749757710645,8.200132884412957
142,242.93324528312584,255.4155026838172,131.26424836942863
143,566.4904698876793,0.0,
144,439.52762392588596,4.009775563905925,114.70867705354944
145,263.99072951697764,,
146,347.05386242179065,144.49569711366172,66.16016304469545
147,486.6674179610721,,21.65858683255352
148,306.86219628766537,,84.3822870777859
149,335.923774894155,225.2256431865963,96.06716946992532
150,388.24513468089447,212.9852042319901,216.59229150332192
151,121.48343035937242,152.1240763075274,21.192811918787378
152,537.5176650297369,157.24773399520623,74.48597508342903
153,521.0968332177773,141.92467678471053,22.789524227299133
154,538.046818653615,266.9551557713568,399.04207259868656
155,512.2576658948103,383.3872734557164,421.90304912492877
156,396.4690374090565,,306.47996655493426
157,2.4410068333385295,340.8948237378029,
158,196.43029626249543,,164.9344909705788
159,229.3075152246031,106.8421472964256,
160,447.2867322686991,,101.88043886694886
161,260.6326860131453,,63.120067623390376
162,378.55878695300964,174.94363958649186,36.05677332698812
163,552.3519533177977,103.02474809850648,42.238066034248035
164,412.2169173002793,422.35115629068076,48.017157503312745
165,261.02636181755275,114.29378041480597,311.74464555346015
166,539.6513489969874,225.3801761289114,23.782348156857942
167,280.9122963923271,403.09225501989454,57.180988061223275
168,288.08147452228866,211.1844828830443,39.82034226445989
169,285.14552538335204,,85.72866197340818
170,542.6287436690295,181.11085883665925,267.7467631198473
171,496.47956375468004,,
172,3.873771713776362,6.917262227773966,116.07536586761826
173,154.031068874724,,
174,,,
175,483.80626886887273,187.06391788464097,19.140146503186834
176,693.5874452644418,86.45767222548419,33.78067216238995
177,394.57589797656755,141.1321933149552,38.6277429092127
178,77.51487245487658,133.73872883329867,119.12719111221153
179,333.0644066949476,198.88401723814877,36.372904934407345
180,171.4969825517233,420.44753157066816,30.456110540946494
181,58.650704891780755,159.65410237076742,80.26648013563019
182,523.3670729589319,,44.54163089487947
183,,119.92583728383178,307.25649429020064
184,54.366267485541826,,157.3866413837896
185,199.50808748713968,,
186,36.809675508532465,,16.462387987647226
187,,,
188,70.31160987333809,,
189,,162.2169446075421,83.24108036012002
190,410.1981943900525,115.56411765831993,51.51760684749034
191,574.2243565555428,108.54157702412645,72.0707360674348
192,52.06247922751675,,48.560855949417004
193,94.43713334291303,147.68702059581267,44.8931702859809
194,95.97079446794244,175.65057371725482,51.35403597247803
195,88.2320994137412,,41.93864393517256
196,14.474912033827149,21.758224374660834,
197,,,104.4895720574439
198,,,
199,,,
200,,,54.853919219216976
201,,,
202,,,
203,2.281810735512104,,85.38838211463268
204,,,
205,123.49914112310849,,20.983306583852013
206,292.5340391551199,,
207,22.940459184684162,,
208,39.22533284185405,,28.92906321577369
209,223.34265061445328,46.503811420438836,24.713315233499706
210,125.88735406777738,,
211,,,26.867859640216697
212,,,
213,,,
214,,,5.590999693917925
215,,,
216,,,
217,,,
218,133.7954759954539,,
219,,,
220,,,
221,51.5076783348105,,
222,,49.02789324951109,
223,,,
224,,,
225,,,25.470109716737216
226,,,
227,,,
228,,,18.512421208750464
229,,,
230,,,
231,,,
232,,,
233,18.944335641344676,,
234,,,
235,,26.375057593660088,
236,,,
237,,,
238,,,
239,,,
240,,,
241,,,
242,,,67.49579074935362
243,,,
244,,,
245,,,
246,,,
247,,,
248,,,
249,,,
